IP,Time,URL,Staus
10.126.2.1,[20/Nov/2017:13:19:22],GET /login.php HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:18:10],GET /login.php HTTP/1.1,200
10.124.2.1,[17/Nov/2017:05:53:36],GET / HTTP/1.1,302
10.131.2.1,[01/Dec/2017:07:04:32],GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304
10.127.2.1,[25/Nov/2017:15:28:55],GET /css/normalize.css HTTP/1.1,200
10.127.2.1,[21/Nov/2017:17:34:11],GET /login.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:15:58:01],GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200
10.126.2.1,[30/Nov/2017:16:21:59],POST /process.php HTTP/1.1,302
10.126.0.1,[29/Jan/2018:20:51:09],GET /login.php HTTP/1.1,200
10.126.2.1,[21/Feb/2018:15:26:28],POST /process.php HTTP/1.0,302
10.123.2.1,[24/Nov/2017:08:29:47],GET /css/bootstrap.min.css HTTP/1.1,200
10.127.2.1,[15/Dec/2017:13:35:44],GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.126.0.1,[29/Jan/2018:20:54:48],GET /home.php HTTP/1.1,302
10.123.2.1,[28/Feb/2018:03:02:30],GET /login.php HTTP/1.1,200
10.127.2.1,[18/Dec/2017:08:50:21],GET /css/font-awesome.min.css HTTP/1.1,200
10.120.2.1,[29/Jan/2018:20:20:57],GET /home.php HTTP/1.1,302
10.125.2.1,[29/Jan/2018:20:41:40],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.124.0.1,[29/Jan/2018:20:51:57],GET /home.php HTTP/1.1,302
10.127.0.1,[29/Jan/2018:20:33:46],GET /login.php HTTP/1.1,200
10.127.0.1,[16/Dec/2017:00:48:42],GET /css/style.css HTTP/1.1,200
10.111.0.1,[30/Nov/2017:15:50:27],GET /contestsubmit.php?id=45 HTTP/1.1,200
10.125.2.1,[17/Nov/2017:11:15:41],GET / HTTP/1.1,302
10.127.2.1,[29/Jan/2018:20:33:51],GET /login.php HTTP/1.1,200
10.125.2.1,[29/Jan/2018:20:38:43],GET /login.php HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:47:45],GET /login.php HTTP/1.1,200
10.123.0.1,[25/Feb/2018:14:51:22],GET / HTTP/1.1,200
10.111.2.1,[03/Dec/2017:14:50:41],GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200
10.128.2.1,[16/Nov/2017:20:29:51],GET / HTTP/1.1,302
10.111.2.1,[23/Nov/2017:18:25:55],GET /home.php HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:41:40],GET /login.php HTTP/1.1,200
10.125.0.1,[29/Jan/2018:20:44:47],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[14/Nov/2017:16:32:55],GET /js/vendor/moment.min.js HTTP/1.1,304
10.126.2.1,[30/Nov/2017:14:58:54],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.124.2.1,[30/Nov/2017:08:47:05],GET /favicon.ico HTTP/1.1,404
10.128.2.1,[29/Jan/2018:20:52:14],GET /login.php HTTP/1.1,200
10.127.2.1,[29/Jan/2018:20:29:38],GET /login.php HTTP/1.1,200
10.124.2.1,[29/Jan/2018:20:44:32],GET /login.php HTTP/1.1,200
10.127.2.1,[16/Nov/2017:16:17:31],GET /js/vendor/moment.min.js HTTP/1.1,304
10.120.2.1,[15/Dec/2017:08:55:40],GET /archive.php HTTP/1.1,200
10.121.2.1,[29/Jan/2018:20:41:31],GET /login.php HTTP/1.1,200
10.126.2.1,[13/Nov/2017:18:35:15],GET /login.php HTTP/1.1,200
10.123.0.1,[29/Nov/2017:13:38:04],GET /home.php HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:53:33],GET /home.php HTTP/1.1,302
10.125.2.1,[29/Jan/2018:20:54:25],GET /login.php HTTP/1.1,200
10.126.2.1,[30/Nov/2017:15:32:57],GET /details.php?id=46 HTTP/1.1,200
10.121.0.1,[18/Dec/2017:12:00:12],GET /archive.php HTTP/1.1,200
10.129.2.1,[25/Nov/2017:15:33:44],GET /home.php HTTP/1.1,200
10.123.0.1,[30/Nov/2017:16:13:10],GET /details.php?id=43 HTTP/1.1,200
10.125.2.1,[29/Jan/2018:20:52:17],GET /home.php HTTP/1.1,302
10.125.0.1,[29/Jan/2018:20:41:41],GET /home.php HTTP/1.1,302
10.130.2.1,[17/Nov/2017:13:29:01],GET /archive.php HTTP/1.1,200
10.128.2.1,[23/Nov/2017:18:08:20],GET / HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:26:37],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.125.2.1,[30/Nov/2017:06:33:46],GET /details.php?id=45 HTTP/1.1,200
10.111.0.1,[29/Jan/2018:20:49:13],GET /home.php HTTP/1.1,302
10.123.2.1,[17/Nov/2017:05:53:36],GET /css/normalize.css HTTP/1.1,200
10.125.2.1,[29/Jan/2018:20:32:40],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.125.2.1,[02/Dec/2017:12:10:57],POST /process.php HTTP/1.1,302
10.111.2.1,[27/Feb/2018:18:24:14],GET /css/bootstrap.min.css HTTP/1.1,200
10.120.0.1,[29/Jan/2018:20:20:50],GET /home.php HTTP/1.1,302
10.123.2.1,[28/Feb/2018:03:37:58],GET /home.php HTTP/1.1,200
10.128.0.1,[30/Nov/2017:15:22:00],GET /contestsubmission.php?id=16 HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:35:52],GET /home.php HTTP/1.1,302
10.123.2.1,[29/Jan/2018:20:55:54],GET /home.php HTTP/1.1,302
10.111.0.1,[29/Jan/2018:20:20:36],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.120.2.1,[03/Dec/2017:14:42:47],POST /pcompile.php HTTP/1.1,200
10.123.0.1,[19/Nov/2017:13:30:11],GET /img/ruet.png HTTP/1.1,200
10.127.2.1,[29/Jan/2018:20:26:44],GET /home.php HTTP/1.1,302
10.123.2.1,[30/Nov/2017:11:55:41],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.126.2.1,[25/Nov/2017:17:43:33],POST /contestproblem.php HTTP/1.1,200
10.120.2.1,[29/Jan/2018:20:38:33],GET /login.php HTTP/1.1,200
10.121.2.1,[12/Dec/2017:17:52:13],GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1,[29/Jan/2018:20:41:24],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.123.2.1,[29/Jan/2018:20:54:02],GET /home.php HTTP/1.1,302
10.121.2.1,[30/Nov/2017:17:16:05],GET /home.php HTTP/1.1,200
10.127.2.1,[30/Nov/2017:16:38:55],GET /login.php HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:29:25],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,[29/Jan/2018:20:18:23],GET /home.php HTTP/1.1,302
10.127.2.1,[22/Feb/2018:06:43:54],GET /details.php?id=33 HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:45:57],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,[16/Nov/2017:15:51:03],GET /css/main.css HTTP/1.1,304
10.125.2.1,[29/Nov/2017:16:45:02],GET /css/main.css HTTP/1.1,200
10.128.2.1,[20/Nov/2017:13:18:41],GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:21:52],GET /home.php HTTP/1.1,302
10.128.2.1,[23/Nov/2017:13:52:18],GET /contestsubmission.php?id=11 HTTP/1.1,200
10.129.2.1,[11/Nov/2017:19:47:07],GET /archive.php HTTP/1.1,200
10.129.2.1,[12/Nov/2017:15:51:21],GET /login.php HTTP/1.1,200
10.121.2.1,[29/Jan/2018:20:18:24],GET /login.php HTTP/1.1,200
10.126.0.1,[15/Dec/2017:09:19:44],GET /login.php HTTP/1.1,200
10.127.2.1,[10/Nov/2017:15:55:47],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304
10.111.2.1,[30/Nov/2017:14:26:05],GET /css/main.css HTTP/1.1,200
10.129.2.1,[16/Nov/2017:16:12:16],GET /css/bootstrap.min.css HTTP/1.1,304
10.131.2.1,[23/Nov/2017:18:39:59],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.120.2.1,[23/Nov/2017:13:52:31],GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%203 HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:54:30],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.0.1,[19/Nov/2017:21:29:50],GET /js/vendor/moment.min.js HTTP/1.1,304
10.127.2.1,[02/Dec/2017:21:59:06],GET /css/normalize.css HTTP/1.1,200
10.128.2.1,[08/Nov/2017:00:39:07],GET /login.php HTTP/1.1,200
10.127.2.1,[16/Nov/2017:16:11:48],GET /login.php HTTP/1.1,200
10.121.0.1,[21/Nov/2017:09:24:39],GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.129.2.1,[29/Jan/2018:20:44:41],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[11/Nov/2017:19:24:09],POST /process.php HTTP/1.1,302
10.121.0.1,[29/Nov/2017:14:33:22],GET /css/normalize.css HTTP/1.1,304
10.131.2.1,[29/Jan/2018:20:44:51],GET /login.php HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:12:58],GET /contestsubmit.php?id=42 HTTP/1.1,200
10.129.2.1,[29/Jan/2018:20:23:23],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.121.0.1,[01/Dec/2017:07:03:31],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.124.2.1,[29/Jan/2018:20:29:25],GET /home.php HTTP/1.1,302
10.123.0.1,[29/Jan/2018:20:47:20],GET /login.php HTTP/1.1,200
10.120.2.1,[29/Jan/2018:20:47:06],GET /home.php HTTP/1.1,302
10.129.0.1,[29/Jan/2018:20:47:47],GET /login.php HTTP/1.1,200
10.131.2.1,[29/Nov/2017:13:38:20],GET /css/main.css HTTP/1.1,200
10.120.2.1,[29/Jan/2018:20:26:30],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.123.2.1,[02/Dec/2017:13:26:25],GET /css/style.css HTTP/1.1,200
10.111.2.1,[30/Nov/2017:15:39:31],GET /contestsubmit.php?id=42 HTTP/1.1,200
10.124.0.1,[29/Jan/2018:20:41:23],GET /home.php HTTP/1.1,302
10.120.2.1,[29/Jan/2018:20:47:16],GET /login.php HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:35:40],GET /login.php HTTP/1.1,200
10.123.2.1,[29/Jan/2018:20:18:55],GET /home.php HTTP/1.1,302
10.121.0.1,[14/Dec/2017:00:00:26],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.124.2.1,[30/Nov/2017:20:53:38],GET /archive.php HTTP/1.1,200
10.111.2.1,[20/Dec/2017:15:44:28],GET /home.php HTTP/1.1,302
10.131.2.1,[30/Nov/2017:19:58:49],GET /css/normalize.css HTTP/1.1,304
10.124.2.1,[08/Nov/2017:22:59:55],GET /login.php HTTP/1.1,200
10.123.2.1,[29/Nov/2017:17:24:03],GET /css/normalize.css HTTP/1.1,200
10.125.2.1,[29/Jan/2018:20:18:00],GET /home.php HTTP/1.1,302
10.121.2.1,[30/Nov/2017:16:38:27],GET /contestsubmit.php?id=42 HTTP/1.1,200
10.124.2.1,[29/Jan/2018:20:38:39],GET /home.php HTTP/1.1,302
10.127.2.1,[30/Nov/2017:16:34:40],GET /standings.php?id=16 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:18:01:14],GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,200
10.120.2.1,[09/Nov/2017:21:27:54],GET /robots.txt HTTP/1.1,404
10.123.0.1,[29/Jan/2018:20:29:33],GET /home.php HTTP/1.1,302
10.127.2.1,[02/Dec/2017:13:26:25],GET /css/font-awesome.min.css HTTP/1.1,200
10.121.2.1,[29/Nov/2017:16:22:24],GET /home.php HTTP/1.1,200
10.128.0.1,[29/Jan/2018:20:20:51],GET /login.php HTTP/1.1,200
10.128.0.1,[22/Feb/2018:06:31:25],GET /standings.php?id=16 HTTP/1.1,200
10.121.2.1,[30/Nov/2017:17:13:08],POST /pcompile.php HTTP/1.1,200
10.120.2.1,[01/Dec/2017:05:52:08],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.124.2.1,[30/Nov/2017:07:06:51],GET /css/normalize.css HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:44:42],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:54:38],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[29/Jan/2018:20:26:30],GET /home.php HTTP/1.1,302
10.131.2.1,[17/Feb/2018:19:53:14],GET /login.php HTTP/1.1,200
10.111.2.1,[25/Nov/2017:21:44:40],GET /details.php?name=Another%20Multiplication%20Game&cod=16 HTTP/1.1,302
10.131.2.1,[11/Nov/2017:19:40:17],POST /allsubmission.php HTTP/1.1,200
10.121.2.1,[11/Nov/2017:19:38:05],POST /allsubmission.php HTTP/1.1,200
10.131.0.1,[11/Nov/2017:19:33:19],GET /profile.php?user=ashadullah HTTP/1.1,200
10.129.2.1,[29/Jan/2018:20:18:11],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[30/Nov/2017:15:09:32],GET /details.php?id=9 HTTP/1.1,200
10.128.2.1,[13/Nov/2017:17:58:41],GET /login.php HTTP/1.1,200
10.111.2.1,[13/Nov/2017:16:04:48],GET /archive.php HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:17:54],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[30/Nov/2017:15:21:00],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.127.2.1,[30/Nov/2017:16:35:40],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,[11/Nov/2017:19:47:16],GET /showcode.php?id=281&nm=shawon HTTP/1.1,200
10.128.0.1,[29/Jan/2018:20:20:51],GET /login.php HTTP/1.1,200
10.124.0.1,[16/Dec/2017:16:21:21],GET /sign.php HTTP/1.1,200
10.127.0.1,[29/Jan/2018:20:33:50],GET /home.php HTTP/1.1,302
10.125.0.1,[16/Nov/2017:15:51:04],GET /css/font-awesome.min.css HTTP/1.1,304
10.121.2.1,[29/Jan/2018:20:49:17],GET /home.php HTTP/1.1,302
10.121.2.1,[02/Mar/2018:15:47:35],GET /allsubmission.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:15:53:53],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.121.0.1,[17/Dec/2017:18:41:42],GET /css/bootstrap.min.css HTTP/1.1,200
10.111.2.1,[25/Feb/2018:09:33:02],GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.111.0.1,[11/Nov/2017:21:45:09],GET /robots.txt HTTP/1.1,404
10.120.2.1,[29/Jan/2018:20:26:42],GET /login.php HTTP/1.1,200
10.121.2.1,[17/Nov/2017:16:48:00],GET /css/bootstrap.min.css HTTP/1.1,200
10.123.2.1,[29/Jan/2018:20:48:28],GET /home.php HTTP/1.1,302
10.129.2.1,[29/Jan/2018:20:41:43],GET /home.php HTTP/1.1,302
10.124.2.1,[14/Dec/2017:01:57:41],GET /css/font-awesome.min.css HTTP/1.1,200
10.120.0.1,[30/Nov/2017:09:35:57],GET /login.php?value=fail HTTP/1.1,200
10.120.2.1,[29/Jan/2018:20:52:17],GET /login.php HTTP/1.1,200
10.127.2.1,[30/Nov/2017:17:18:31],GET /standings.php?id=16 HTTP/1.1,200
10.127.2.1,[02/Dec/2017:13:26:25],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.120.0.1,[30/Nov/2017:15:46:25],GET /js/vendor/moment.min.js HTTP/1.1,200
10.125.0.1,[23/Nov/2017:13:43:25],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:51:45],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.111.2.1,[30/Nov/2017:16:27:07],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,[17/Nov/2017:13:29:53],GET /contestsubmission.php?id=13 HTTP/1.1,200
10.111.2.1,[29/Nov/2017:16:45:00],GET / HTTP/1.1,302
10.128.2.1,[29/Nov/2017:15:13:12],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.127.2.1,[30/Nov/2017:14:51:17],GET /contest.php HTTP/1.1,200
10.125.2.1,[09/Nov/2017:15:16:36],GET /css/bootstrap.min.css HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:38:36],GET /login.php HTTP/1.1,200
10.129.2.1,[29/Jan/2018:20:39:25],GET /home.php HTTP/1.1,302
10.126.2.1,[29/Jan/2018:20:32:39],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1,[21/Feb/2018:12:51:26],GET /css/normalize.css HTTP/1.1,200
10.130.2.1,[30/Nov/2017:16:31:00],GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.126.2.1,[30/Nov/2017:15:50:09],GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200
10.111.2.1,[12/Nov/2017:12:58:59],GET /archive.php HTTP/1.1,200
10.127.2.1,[30/Nov/2017:14:59:01],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.126.2.1,[29/Jan/2018:20:20:39],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.127.2.1,[13/Nov/2017:17:58:47],GET /login.php HTTP/1.1,200
10.129.2.1,[18/Jan/2018:15:25:35],GET /robots.txt HTTP/1.1,404
10.129.2.1,[29/Nov/2017:17:48:49],GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1,[29/Nov/2017:15:56:38],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.123.0.1,[27/Feb/2018:18:24:15],GET /css/style.css HTTP/1.1,200
10.111.0.1,[15/Dec/2017:17:07:17],GET /archive.php HTTP/1.1,200
10.129.0.1,[29/Jan/2018:20:53:30],GET /login.php HTTP/1.1,200
10.128.0.1,[14/Nov/2017:21:01:47],GET /css/font-awesome.min.css HTTP/1.1,200
10.121.0.1,[30/Nov/2017:07:52:37],GET /css/normalize.css HTTP/1.1,200
10.123.2.1,[29/Jan/2018:20:38:36],GET /home.php HTTP/1.1,302
10.130.2.1,[26/Nov/2017:20:01:42],POST /process.php HTTP/1.1,302
10.111.2.1,[29/Jan/2018:20:44:26],GET /login.php HTTP/1.1,200
10.121.2.1,[22/Feb/2018:06:43:41],GET /home.php HTTP/1.1,200
10.123.2.1,[29/Jan/2018:20:33:39],GET /login.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:21:00:23],GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,200
10.125.2.1,[29/Jan/2018:20:18:30],GET /home.php HTTP/1.1,302
10.130.0.1,[29/Jan/2018:20:26:56],GET /login.php HTTP/1.1,200
10.123.2.1,[29/Jan/2018:20:35:35],GET /login.php HTTP/1.1,200
10.126.2.1,[16/Feb/2018:04:47:15],GET /robots.txt HTTP/1.1,404
10.131.2.1,[29/Jan/2018:20:18:38],GET /login.php HTTP/1.1,200
10.121.0.1,[30/Nov/2017:13:49:50],GET /css/normalize.css HTTP/1.1,200
10.121.2.1,[11/Nov/2017:12:19:14],GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304
10.123.0.1,[29/Jan/2018:20:26:48],GET /login.php HTTP/1.1,200
10.126.2.1,[18/Dec/2017:08:19:07],GET / HTTP/1.1,302
10.128.0.1,[19/Dec/2017:11:27:05],GET /profile.php?user=sammm HTTP/1.1,200
10.121.0.1,[30/Nov/2017:14:52:52],GET /logout.php HTTP/1.1,302
10.129.2.1,[29/Jan/2018:20:21:25],GET /login.php HTTP/1.1,200
10.125.2.1,[13/Dec/2017:16:15:00],GET /css/normalize.css HTTP/1.1,200
10.125.0.1,[22/Feb/2018:06:30:33],GET /js/vendor/moment.min.js HTTP/1.1,200
10.127.2.1,[29/Jan/2018:20:20:26],GET /login.php HTTP/1.1,200
10.127.2.1,[12/Dec/2017:13:42:07],GET /login.php HTTP/1.1,200
10.128.0.1,[29/Jan/2018:20:35:41],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.120.0.1,[29/Jan/2018:20:41:36],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.123.2.1,[30/Nov/2017:17:00:48],GET /css/main.css HTTP/1.1,304
10.127.2.1,[30/Nov/2017:13:51:19],GET /login.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:16:16:56],GET /details.php?id=44 HTTP/1.1,200
10.128.2.1,[29/Jan/2018:20:17:54],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.127.2.1,[29/Jan/2018:20:35:40],GET /home.php HTTP/1.1,302
10.127.2.1,[30/Nov/2017:16:24:23],GET /contest.php HTTP/1.1,200
10.121.0.1,[30/Nov/2017:15:06:56],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.125.0.1,[29/Jan/2018:20:49:37],GET /home.php HTTP/1.1,302
10.131.2.1,[30/Nov/2017:15:08:21],POST /update.php HTTP/1.1,200
10.111.2.1,[02/Dec/2017:15:27:04],GET /css/main.css HTTP/1.1,304
10.128.2.1,[30/Nov/2017:15:13:34],GET /js/jquery.min.js HTTP/1.1,200
10.123.2.1,[29/Nov/2017:15:08:07],GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.121.2.1,[29/Jan/2018:20:35:33],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.0.1,[01/Dec/2017:06:24:48],GET /home.php HTTP/1.1,200
10.125.2.1,[01/Dec/2017:22:23:16],GET /home.php HTTP/1.1,200
10.124.2.1,[29/Jan/2018:20:33:28],GET /home.php HTTP/1.1,302
10.125.2.1,[29/Jan/2018:20:38:34],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.127.0.1,[30/Nov/2017:12:57:55],GET / HTTP/1.1,302
10.126.2.1,[30/Nov/2017:16:36:16],GET /img/ruet.png HTTP/1.1,200
10.130.0.1,[29/Jan/2018:20:41:55],GET /login.php HTTP/1.1,200
10.121.2.1,[19/Nov/2017:13:30:11],GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.123.2.1,[30/Nov/2017:15:21:02],GET /favicon.ico HTTP/1.1,404
10.130.2.1,[29/Jan/2018:20:35:48],GET /login.php HTTP/1.1,200
10.123.2.1,[13/Nov/2017:13:02:28],GET /login.php?value=fail HTTP/1.1,200
10.123.2.1,[30/Nov/2017:17:14:27],GET /standings.php?id=16 HTTP/1.1,200
10.120.0.1,[29/Jan/2018:20:46:00],GET /login.php HTTP/1.1,200
10.121.0.1,[30/Nov/2017:15:56:16],GET /js/vendor/moment.min.js HTTP/1.1,304
10.120.2.1,[30/Nov/2017:12:50:21],GET /js/vendor/moment.min.js HTTP/1.1,200
10.131.0.1,[17/Dec/2017:04:59:30],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.125.2.1,[30/Nov/2017:12:02:41],GET /css/main.css HTTP/1.1,200
10.121.2.1,[29/Jan/2018:20:29:52],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.111.2.1,[29/Jan/2018:20:32:49],GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:54:33],GET /login.php HTTP/1.1,200
10.127.2.1,[11/Nov/2017:19:35:04],POST /archive.php HTTP/1.1,200
10.126.2.1,[16/Feb/2018:11:40:27],GET /css/font-awesome.min.css HTTP/1.1,200
10.123.0.1,[14/Dec/2017:20:14:26],POST /process.php HTTP/1.1,302
10.124.0.1,[29/Jan/2018:20:35:56],GET /home.php HTTP/1.1,302
10.125.2.1,[29/Jan/2018:20:47:38],GET /login.php HTTP/1.1,200
10.120.2.1,[13/Nov/2017:17:59:19],GET /login.php HTTP/1.1,200
10.126.2.1,[12/Nov/2017:12:38:44],GET /css/bootstrap.min.css HTTP/1.1,304
10.111.0.1,[23/Nov/2017:18:42:10],POST /process.php HTTP/1.1,302
10.120.0.1,[01/Dec/2017:07:03:37],GET /css/font-awesome.min.css HTTP/1.1,304
10.124.2.1,[29/Jan/2018:20:51:13],GET /home.php HTTP/1.1,302
10.131.0.1,[29/Jan/2018:20:55:27],GET /home.php HTTP/1.1,302
10.131.2.1,[19/Nov/2017:22:06:26],GET / HTTP/1.1,302
10.128.2.1,[29/Jan/2018:20:54:04],GET /login.php HTTP/1.1,200
10.129.0.1,[29/Jan/2018:20:32:38],GET /home.php HTTP/1.1,302
10.128.0.1,[30/Nov/2017:17:03:10],GET /css/bootstrap.min.css HTTP/1.1,304
10.131.0.1,[29/Jan/2018:20:33:37],GET /home.php HTTP/1.1,302
10.124.0.1,[16/Dec/2017:16:31:09],GET /img/ruet.png HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:23:53],GET /home.php HTTP/1.1,302
10.129.2.1,[25/Feb/2018:06:21:04],GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304
10.120.0.1,[29/Jan/2018:20:47:19],GET /home.php HTTP/1.1,302
10.128.2.1,[16/Nov/2017:00:20:24],GET /login.php HTTP/1.1,200
10.123.0.1,[29/Jan/2018:20:54:32],GET /login.php HTTP/1.1,200
10.126.2.1,[29/Jan/2018:20:41:52],GET /home.php HTTP/1.1,302
10.130.2.1,[29/Jan/2018:20:36:57],GET /home.php HTTP/1.1,302
10.123.2.1,[30/Nov/2017:15:15:18],POST /contestsubmission.php HTTP/1.1,200
10.125.2.1,[29/Jan/2018:20:39:41],GET /login.php HTTP/1.1,200
10.111.0.1,[29/Jan/2018:20:49:58],GET /home.php HTTP/1.1,302
10.120.2.1,[29/Jan/2018:20:44:43],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.125.0.1,[14/Dec/2017:20:16:27],POST /compile.php HTTP/1.1,200
10.120.0.1,[30/Nov/2017:15:12:21],GET /css/style.css HTTP/1.1,200
10.124.2.1,[29/Jan/2018:20:21:00],GET /home.php HTTP/1.1,302
10.121.0.1,[29/Jan/2018:20:29:34],GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.126.0.1,[23/Nov/2017:19:20:25],GET /archive.php HTTP/1.1,200
10.128.0.1,[01/Dec/2017:10:31:57],GET /standings.php?id=16 HTTP/1.1,200
10.120.0.1,[29/Jan/2018:20:53:10],GET /home.php HTTP/1.1,302
10.123.2.1,[15/Feb/2018:22:19:51],GET /robots.txt HTTP/1.1,404
10.120.0.1,[29/Jan/2018:20:49:19],GET /login.php HTTP/1.1,200
10.129.0.1,[30/Nov/2017:17:00:48],GET /css/bootstrap.min.css HTTP/1.1,304
10.124.2.1,[28/Feb/2018:16:28:46],GET /robots.txt HTTP/1.1,404
10.131.2.1,[30/Nov/2017:15:53:20],GET /home.php HTTP/1.1,200
10.126.0.1,[30/Nov/2017:17:24:20],POST /process.php HTTP/1.1,302
